t,x,tf,ts
0.7915125,0.249,2.5274396,3.048501
0.852375,0.739,1.0072836,1.0162213
0.7013062,0.871,1.000066,0.99994826
0.8962219,0.196,2.9629288,3.3985052
0.0957625,0.872,1.0000206,1.0002367
0.23269375,0.044,1.001302,1.0088114
0.11032812,0.19,0.99997175,1.0000885
0.20917812,0.901,1.0000516,1.0001564
0.5112344,0.674,1.000074,0.99984896
0.43452188,0.697,1.0000625,1.0000278
0.43650937,0.031,2.2206473,3.650298
0.34890938,0.176,1.1742002,1.6009537
0.6502563,0.135,2.594749,3.2556968
0.7958594,0.75,0.99987483,0.9991925
0.2621906,0.051,1.1084483,2.0966563
0.71541876,0.304,2.058632,2.6148758
0.81889373,0.788,0.9999027,0.99952817
0.003678125,0.69,0.9999666,1.000229
0.94061875,0.999,1.000109,0.99999034
0.38374686,0.817,1.0000615,1.0000682
0.7762312,0.063,3.096909,3.705379
0.8460125,0.675,1.0995854,1.2547326
0.15379688,0.478,0.9999709,1.0002356
0.5345219,0.672,1.0000738,0.9997519
0.70685315,0.284,2.1211877,2.687204
0.6622656,0.426,1.34766,1.7404208
0.24487813,0.075,1.0025271,1.0331054
0.5006656,0.581,1.0000532,0.9993504
0.14004688,0.162,0.9999751,1.000085
0.64652187,0.294,1.8657073,2.4394112
0.068875,0.329,0.9999591,1.0001442
0.9544906,0.7,1.2860458,1.5800385
0.9246906,0.99,1.0000988,0.99996996
0.200575,0.001,1.0001276,0.99935234
0.54484063,0.196,1.9596623,2.6568093
0.061075,0.618,0.9999677,1.0002333
0.69601876,0.777,1.0000451,0.9995587
0.68827814,0.812,1.0000653,0.99979186
0.17630625,0.475,0.99997985,1.0002383
0.4498125,0.285,1.1457242,1.4233062
0.30915937,0.426,1.0000758,1.0000224
0.009628125,0.708,0.9999696,1.0002344
0.5218844,0.923,1.0000677,1.0000436
0.73570627,0.563,1.1196969,1.3097339
0.34774062,0.543,1.0000616,1.0000542
0.56647813,0.541,0.9997623,0.9982606
0.28307813,0.289,1.0001371,0.99958456
0.2810375,0.406,1.0000588,1.0001258
0.676025,0.522,1.0807179,1.2207351
0.17500626,0.387,0.9999678,1.0002282
0.46455312,0.506,0.999998,0.9989178
0.37735936,0.12,1.5911403,2.5418642
0.06461562,0.133,0.9999919,0.9999906
0.85995626,0.299,2.5100818,3.000114
0.38090938,0.3,1.0001589,0.99244034
0.2642375,0.877,1.0000573,1.000122
0.46864063,0.925,1.0000685,1.0000473
0.20260625,0.483,0.9999943,1.0002357
0.07593437,0.221,0.9999701,1.0000849
0.9457719,0.906,1.0001076,1.0001528
0.2621,0.002,1.2022138,3.6648788
0.2015125,0.845,1.000046,1.0001714
0.26255938,0.66,1.000038,1.0001663
0.41494688,0.587,1.0000733,0.99993014
0.7648219,0.08,3.0388908,3.630196
0.086225,0.583,0.99996805,1.0002341
0.7227156,0.021,3.0572677,3.875287
0.8286469,0.408,1.9696833,2.4675236
0.2639125,0.136,1.0014427,1.0050491
0.7941812,0.461,1.6424515,2.1012793
0.9513094,0.76,1.1287645,1.3099096
0.75845,0.071,3.046832,3.6607552
0.8298875,0.818,0.99994457,0.9995736
0.8318313,0.497,1.6199938,2.0612383
0.86661565,0.984,1.0000724,1.0000015
0.2615125,0.091,1.0247065,1.2227348
0.12213437,0.219,0.9999651,1.0001243
0.12175313,0.874,1.000029,1.0002226
0.5676375,0.479,1.0004276,0.9932872
0.015803125,0.555,0.99996126,1.0001979
0.22180937,0.394,1.0000011,1.0002314
0.05015,0.19,0.9999789,1.000041
0.32877812,0.506,1.0000618,1.0000683
0.052575,0.527,0.9999591,1.000208
0.82305,0.398,1.9941827,2.4961786
0.454275,0.251,1.3043346,1.7745436
0.3697625,0.571,1.0000639,1.0000304
0.58680624,0.168,2.2520404,2.9517412
0.1517875,0.215,0.99996495,1.000147
0.45025313,0.004,2.3088207,3.955174
0.8584844,0.313,2.4505038,2.9441676
0.53802186,0.152,2.1492667,2.91509
0.02770625,0.45,0.9999596,1.0001665
0.4585375,0.365,1.0012361,0.99321914
0.62064064,0.062,2.7547417,3.585538
0.5615094,0.107,2.431109,3.2449703
0.20487812,0.615,1.0000165,1.0002187
0.64985,0.214,2.2539353,2.8736844
0.22132812,0.759,1.000041,1.0001744
0.77485627,0.794,0.99996233,0.99936795
0.02915,0.891,1.0000005,1.0002546
0.21461563,0.081,1.0002905,0.9995526
0.50191563,0.991,1.0000715,1.0000483
0.88535625,0.824,0.99991536,0.99936724
0.69855624,0.499,1.2054808,1.489569
0.70463127,0.909,1.0000641,1.0000082
0.7897469,0.546,1.3160933,1.657456
0.8233906,0.032,3.2230716,3.8537345
0.26496562,0.493,1.0000292,1.00019
0.06689375,0.021,1.0000238,0.99971664
0.0696375,0.405,0.999956,1.000178
0.6715875,0.368,1.6185231,2.1198654
0.53265935,0.145,2.1620798,2.9446974
0.35427812,0.874,1.0000635,1.0000752
0.38183126,0.627,1.0000595,1.0000522
0.11154062,0.616,0.9999815,1.000244
0.16945937,0.087,0.9999876,0.9999596
0.6609844,0.881,1.0000652,1.0000036
0.23965,0.869,1.0000541,1.000139
0.64477813,0.784,1.0000684,0.9998138
0.71409374,0.023,3.0383925,3.861473
0.5228375,0.283,1.4402233,1.9560002
0.40711874,0.88,1.0000659,1.000058
0.25216562,0.42,1.0000261,1.0002041
0.76395315,0.854,1.0000587,0.9997375
0.11014375,0.235,0.9999639,1.000125
0.85763127,0.258,2.6625023,3.1431007
0.71477187,0.388,1.6820972,2.1807728
0.3600625,0.303,0.99998057,0.9962317
0.0734,0.115,0.9999974,0.9999707
0.32515937,0.431,1.0000849,0.99993205
0.5694531,0.034,2.6745257,3.7233706
0.90345937,0.493,1.8541085,2.3146617
0.88867813,0.045,3.304727,3.8266
0.32514063,0.288,1.0000432,0.99797666
0.82575315,0.999,1.0000638,1.0000564
0.2908,0.523,1.0000405,1.0001553
0.08436875,0.951,1.0000274,1.0002311
0.8026094,0.274,2.4557471,2.9737167
0.073215626,0.744,0.9999912,1.0002505
0.12929375,0.712,1.0000062,1.0002413
0.14649375,0.051,0.99999774,0.9998578
0.106521875,0.339,0.99995494,1.000178
0.8517219,0.749,1.0021718,1.0035244
0.60905623,0.881,1.0000652,1.0000262
0.34091562,0.999,1.0000685,1.0000807
0.863825,0.287,2.5670748,3.052009
0.5563969,0.103,2.4298034,3.2596912
0.7628437,0.133,2.8862476,3.4309196
0.5705031,0.361,1.2858074,1.6695855
0.1030125,0.482,0.9999589,1.0002191
0.5139469,0.191,1.8595,2.5747147
0.550375,0.36,1.2193959,1.5515531
0.3957,0.914,1.0000672,1.00006
0.6487219,0.282,1.9302806,2.5134602
0.82133126,0.415,1.9175195,2.4129992
0.3467,0.788,1.0000584,1.0000869
0.8436656,0.553,1.4497648,1.8370541
0.75579065,0.818,1.0000356,0.99955416
0.94771564,0.447,2.1640959,2.631197
0.8779687,0.41,2.111185,2.599915
0.0733875,0.65,0.9999752,1.0002416
0.7444375,0.421,1.6428564,2.1197352
0.92670935,0.307,2.646768,3.1021266
0.6870469,0.394,1.5610275,2.0374126
0.1811,0.923,1.0000482,1.0001731
0.3137625,0.016,1.6493658,3.7046866
0.894025,0.845,0.9999888,0.99978924
0.58948123,0.672,1.0000447,0.99941206
0.34066564,0.618,1.0000516,1.0001011
0.92597187,0.055,3.3423076,3.8082213
0.34360936,0.391,1.0000914,0.99943054
0.84115314,0.753,0.9999509,0.99811447
0.2411,0.473,1.0000154,1.0002159
0.6344187,0.677,0.9999695,0.99910545
0.77566564,0.076,3.0688343,3.6542225
0.84470314,0.085,3.1714563,3.673069
0.80542815,0.265,2.5003057,3.015191
0.18769687,0.977,1.0000535,1.0001615
0.1939625,0.115,1.0000185,1.0000265
0.3402469,0.644,1.0000514,1.0001025
0.91515315,0.44,2.0988774,2.5745988
0.041928124,0.332,0.99996245,1.0001233
0.35449374,0.738,1.0000556,1.0000882
0.10179375,0.156,0.99998116,1.0000453
0.36124063,0.799,1.0000596,1.0000788
0.14952187,0.066,0.99999475,0.99990284
0.1746125,0.952,1.0000495,1.0001734
0.06361563,0.425,0.9999565,1.0001814
0.42578438,0.641,1.0000669,0.99999285
0.8983875,0.061,3.296513,3.7788186
0.6643625,0.286,1.9670147,2.5447645
0.036184374,0.794,0.9999871,1.0002522
0.85445625,0.404,2.0655694,2.5606213
0.48254687,0.83,1.000064,1.0000408
0.28185937,0.728,1.0000483,1.0001361
0.7600875,0.143,2.8472676,3.3907185
0.6615813,0.494,1.1183993,1.3141334
0.4364344,0.066,2.1177163,3.3063588
0.72202814,0.205,2.5155454,3.0833097
0.8835875,0.227,2.834334,3.2881503
0.66818124,0.602,0.99986506,0.9965812
0.8869219,0.165,3.0396256,3.475667
0.12177812,0.451,0.9999591,1.0002201
0.8155031,0.151,2.942071,3.434636
0.7729156,0.571,1.1919898,1.4525111
0.39097187,0.542,1.0000772,0.9999082
0.681175,0.681,0.99983644,0.9989662
0.26802188,0.811,1.0000533,1.0001291
0.8976,0.931,1.0000838,0.9998164
0.52695626,0.142,2.1544442,2.9482894
0.2518625,0.261,1.0001142,1.000017
0.4372625,0.091,2.0201664,3.081242
0.32969686,0.244,1.0002561,0.9940803
0.26795626,0.898,1.0000588,1.0001173
0.2836719,0.26,1.0001599,0.99911225
0.76593125,0.112,2.9570203,3.5111823
0.6016344,0.662,1.0000104,0.99921656
0.00180625,0.237,0.9999777,1.0000452
0.47523126,0.193,1.6823972,2.3893166
0.8081125,0.72,0.99998415,0.9976039
0.9515156,0.63,1.4940761,1.8697125
0.72099686,0.563,1.0850831,1.2286763
0.26908126,0.602,1.0000342,1.0001732
0.8205375,0.757,0.99985385,0.9986485
0.13429062,0.845,1.0000288,1.0002202
0.07799687,0.706,0.9999858,1.0002487
0.5990094,0.162,2.3215065,3.015051
0.5887625,0.064,2.6614318,3.5414243
0.22834063,0.414,1.0000061,1.0002275
0.03018125,0.548,0.9999603,1.0002027
0.8226563,0.813,0.99993956,0.99953806
0.11116875,0.373,0.99995446,1.0001936
0.7089813,0.385,1.6751553,2.1746783
0.8922469,0.32,2.5121183,2.9897008
0.15940313,0.719,1.0000186,1.0002269
0.7745906,0.805,0.9999901,0.99941397
0.7620625,0.273,2.3432922,2.884367
0.0110125,0.044,1.0000157,0.999727
0.7131781,0.113,2.8364239,3.4456563
0.06799375,0.576,0.9999639,1.0002265
0.21741875,0.768,1.0000414,1.0001752
0.3137625,0.775,1.0000551,1.0001061
0.1092875,0.256,0.9999608,1.000138
0.33739063,0.875,1.0000632,1.0000824
0.8320562,0.339,2.2697196,2.7783484
0.6771375,0.699,0.9999143,0.99905574
0.12813437,0.801,1.0000207,1.000231
0.8059594,0.192,2.7826362,3.2838764
0.5658875,0.712,1.0000726,0.9997953
0.70960313,0.007,3.0397873,3.9548664
0.10536563,0.748,1.0000036,1.0002459
0.90480936,0.723,1.1152376,1.2853172
0.25740314,0.016,1.116573,2.844492
0.09981562,0.192,0.99997246,1.0000808
0.369825,0.959,1.0000685,1.0000691
0.076390624,0.162,0.99998283,1.0000322
0.211575,0.018,1.0004283,0.99911475
0.24999063,0.166,1.0003655,0.9985287
0.7208125,0.201,2.5286884,3.0976777
0.6377875,0.666,0.9999256,0.9989879
0.7304219,0.652,0.9998305,0.99628043
0.71790314,0.011,3.0546346,3.9316435
0.28726563,0.957,1.0000637,1.0001031
0.6655812,0.229,2.2370067,2.8408694
0.08639375,0.827,1.0000105,1.0002459
0.74034065,0.927,1.0000643,1.0000074
0.61595,0.955,1.0000665,1.0000496
0.78488123,0.52,1.3905877,1.7694972
0.8836125,0.928,1.0000776,0.9998046
0.5015125,0.727,1.0000675,0.99997604
0.39850312,0.746,1.0000591,1.0000647
0.18350938,0.596,1.0000049,1.0002333
0.8510406,0.019,3.2755384,3.9151516
0.036821876,0.993,1.0000182,1.0002455
0.31039062,0.031,1.5984948,3.4386272
0.44941562,0.163,1.7212468,2.5088623
0.8219156,0.723,1.0012888,1.0008931
0.7160219,0.877,1.000066,0.99994063
0.58522815,0.029,2.7272553,3.7685652
0.7267219,0.263,2.2793932,2.8404188
0.625075,0.005,2.8525343,3.958435
0.12555313,0.638,0.99999034,1.0002452
0.8535625,0.435,1.9350547,2.4207387
0.8550219,0.708,1.0507263,1.1315773
0.6153844,0.437,1.1600913,1.4133922
0.2906125,0.838,1.0000576,1.00011
0.22414063,0.191,1.0000963,1.0001018
0.41245624,0.376,0.99987006,0.99744093
0.43075624,0.347,1.000243,0.9914905
0.34308437,0.472,1.0000794,0.99994767
0.13460313,0.331,0.9999553,1.0001934
0.74398124,0.456,1.5002818,1.934585
0.6184656,0.483,1.0434895,1.1222553
0.086090624,0.292,0.9999597,1.0001392
0.17916875,0.819,1.0000385,1.0001936
0.31541875,0.288,1.0000782,0.99843013
0.37380937,0.405,1.000049,0.9990308
0.13479687,0.168,0.9999739,1.0000873
0.22481875,0.292,1.0000217,1.0002137
0.758225,0.194,2.6578531,3.1969662
0.51667815,0.144,2.104951,2.9056253
0.37116876,0.108,1.6191485,2.6427383
0.6054594,0.984,1.0000688,1.0000525
0.8853375,0.607,1.386644,1.7398777
0.055246875,0.454,0.99995697,1.0001867
0.4317406,0.572,1.0000793,0.9998137
0.83028126,0.086,3.145039,3.6595216
0.12942812,0.546,0.99997425,1.0002391
0.44843125,0.734,1.0000625,1.000033
0.13974687,0.771,1.00002,1.0002294
0.85363436,0.695,1.0728017,1.1891598
0.27115938,0.848,1.000056,1.0001211
0.54350936,0.989,1.0000712,1.000048
0.05339375,0.369,0.9999591,1.000151
0.6158438,0.964,1.000067,1.0000511
0.33196875,0.339,1.0000728,0.9989648
0.6088719,0.254,1.9187881,2.5316594
0.95818126,0.149,3.2032886,3.586362
0.8434719,0.82,0.99994504,0.99965847
0.46242186,0.075,2.192555,3.2799444
0.4666375,0.177,1.7268647,2.4754348
0.83804375,0.552,1.4367146,1.8206581
0.91705626,0.085,3.2824259,3.718575
0.8393437,0.451,1.8256685,2.3033416
0.9052406,0.963,1.0000907,0.9999032
0.76168126,0.239,2.486145,3.0257645
0.24199376,0.079,1.0012697,1.0090388
0.19341563,0.347,0.99997663,1.0002285
0.041496877,0.856,0.9999994,1.000254
0.59229374,0.688,1.0000565,0.9995239
0.6832719,0.472,1.2487805,1.5709978
0.5881938,0.732,1.0000713,0.9997951
0.20936875,0.302,0.99999475,1.0002234
0.7627719,0.018,3.1342483,3.9019685
0.78172815,0.259,2.459394,2.9880261
0.50339687,0.986,1.0000715,1.0000483
0.77592814,0.921,1.0000657,0.9999589
0.32479063,0.308,1.0000606,0.9985759
0.2028,0.4,0.9999858,1.0002351
0.7972219,0.653,1.0492109,1.1304642
0.69516873,0.575,1.0159616,1.0400884
0.72679687,0.096,2.9186163,3.5309677
0.25348437,0.575,1.0000271,1.0001924
0.24045,0.666,1.0000342,1.0001822
0.56320626,0.9,1.0000659,1.00004
0.7067625,0.066,2.9517865,3.641573
0.35385314,0.191,1.1344441,1.4660082
0.42264062,0.475,1.0000441,0.9991305
0.50363123,0.49,0.99979675,0.99825144
0.3604594,0.337,0.99996257,0.9980943
0.455425,0.227,1.4220669,1.9948003
0.6086531,0.075,2.6862993,3.4994874
0.21615313,0.579,1.0000148,1.0002184
0.22712812,0.923,1.0000557,1.0001411
0.105425,0.862,1.0000226,1.0002339
0.4368125,0.891,1.0000669,1.000051
0.39673126,0.919,1.0000675,1.00006
0.41955626,0.291,1.035648,1.1096972
0.60857815,0.001,2.8117318,3.9889584
0.65270936,0.84,1.0000668,0.9999521
0.578575,0.26,1.773909,2.3802161
0.94136876,0.634,1.4530385,1.8181413
0.6046906,0.053,2.7339687,3.6238523
0.185575,0.514,0.99999094,1.0002388
0.32543126,0.048,1.6335449,3.2136426
0.49816874,0.212,1.6851097,2.3544037
0.5775344,0.394,1.1868098,1.4774965
0.15499374,0.441,0.99996626,1.0002304
0.81426877,0.33,2.2551694,2.7711744
0.7601594,0.63,1.0272982,1.0713542
0.32725626,0.319,1.0000644,0.9987323
0.15762812,0.045,0.99999213,0.99982893
0.015909376,0.518,0.9999603,1.000185
0.07463125,0.193,0.99997556,1.0000609
0.5805875,0.332,1.4440671,1.9236672
0.6562281,0.77,1.0000635,0.9997071
0.46764687,0.437,0.99981046,0.99774444
0.5646719,0.031,2.66573,3.7425108
0.6028906,0.19,2.2055163,2.8730016
0.7170563,0.768,1.0000074,0.99937797
0.40365312,0.943,1.0000691,1.0000588
0.6819,0.474,1.2378954,1.5520405
0.2959,0.105,1.201708,1.9400233
0.58452815,0.959,1.0000681,1.0000477
0.67165315,0.804,1.0000664,0.99981093
0.82109374,0.807,0.9999287,0.9995402
0.30337188,0.292,1.0001166,0.9989916
0.65094686,0.128,2.623479,3.2898436
0.1561875,0.648,1.0000046,1.000238
0.16674687,0.355,0.9999627,1.0002187
0.067959376,0.504,0.9999583,1.0002089
0.114175,0.715,1.0000014,1.0002457
0.678225,0.742,1.0000218,0.99939036
0.421425,0.658,1.0000641,1.0000167
0.21245626,0.987,1.0000573,1.0001442
0.91230625,0.129,3.1803083,3.5979824
0.56649375,0.147,2.2770147,3.020475
0.8023375,0.673,1.0246814,1.0630081
0.06288125,0.047,1.0000206,0.9998145
0.0482,0.659,0.9999703,1.0002371
0.20204376,0.134,1.00004,1.0000646
0.73960626,0.284,2.2266073,2.7785544
0.793375,0.811,0.9999738,0.99942863
0.27139062,0.51,1.000032,1.0001816
0.6120375,0.381,1.3524189,1.7659329
0.118871875,0.965,1.0000386,1.0002081
0.26287186,0.13,1.0020429,1.0102968
0.08069062,0.417,0.99995506,1.0001895
0.019359374,0.953,1.0000069,1.000254
0.42185,0.659,1.0000637,1.000017
0.207,0.279,0.99999523,1.0002172
0.12043437,0.214,0.999966,1.0001185
0.8693344,0.851,0.99999213,0.99976325
0.5639125,0.148,2.263288,3.0082388
0.11224063,0.941,1.0000343,1.0002171
0.952075,0.752,1.1479497,1.3481061
0.7722625,0.361,1.9914314,2.513877
0.37608126,0.88,1.0000651,1.0000672
0.56894064,0.279,1.6437693,2.217123
0.6396969,0.779,1.0000683,0.99981034
0.5268875,0.858,1.0000647,1.000036
0.43561876,0.255,1.2101735,1.5883263
0.000734375,0.372,0.9999665,1.0001101
0.27668437,0.94,1.0000623,1.0001098
0.43828437,0.179,1.5862744,2.3116624
0.18390626,0.067,1.0000051,0.99987924
0.7691875,0.893,1.0000659,0.99988973
0.6571,0.655,0.9998189,0.9988681
0.030253125,0.934,1.0000079,1.0002531
0.52004373,0.927,1.0000682,1.0000442
0.43230626,0.079,2.049221,3.1765008
0.5895594,0.373,1.3055093,1.6967313
0.9333562,0.939,1.0001137,0.99993587
0.4863594,0.894,1.0000666,1.0000445
0.7935344,0.659,1.0327073,1.0853966
0.7259312,0.379,1.7590938,2.26962
0.7837719,0.078,3.079608,3.6528602
0.48461562,0.241,1.4809848,2.058738
0.5222,0.436,1.0003026,0.9922607
0.4979625,0.6,1.0000696,0.9995408
0.6015844,0.872,1.0000652,1.0000235
0.806125,0.74,0.9998354,0.9983239
0.929225,0.124,3.2186794,3.6244202
0.18824688,0.916,1.0000488,1.0001693
0.57811874,0.749,1.0000708,0.999881
0.52948123,0.255,1.6013756,2.1940303
0.43100312,0.449,0.9999567,0.99864197
0.14668125,0.529,0.9999771,1.0002398
0.48281562,0.428,0.9998958,0.9960921
0.2709375,0.085,1.0918554,1.6547656
0.422025,0.844,1.0000637,1.000055
0.17709687,0.104,0.99998915,1.0000044
0.68446565,0.139,2.6741958,3.2947774
0.91459686,0.074,3.2983975,3.7480054
0.92425,0.532,1.7656819,2.2079406
0.07416563,0.75,0.9999925,1.0002506
0.83575314,0.134,3.0332675,3.5118213
0.52598125,0.107,2.3075137,3.1746645
0.6887531,0.702,0.9998889,0.9990461
0.07635938,0.809,1.0000038,1.0002497
0.48224688,0.748,1.0000645,1.0000143
0.15022187,0.005,0.99998474,0.99966395
0.8387344,0.682,1.0703262,1.1837975
0.32828125,0.877,1.0000628,1.0000863
0.3982625,0.489,1.0000834,0.9995929
0.051025,0.601,0.99996483,1.0002258
0.11486875,0.611,0.9999813,1.0002441
0.08293125,0.328,0.99995744,1.0001552
0.33329687,0.483,1.0000705,1.0000209
0.51379687,0.695,1.0000719,0.9998994
0.544075,0.071,2.5037684,3.4431887
0.13870625,0.203,0.9999664,1.0001255
0.156125,0.418,0.99996364,1.0002267
0.26322812,0.849,1.0000554,1.0001264
0.4880875,0.925,1.0000681,1.000046
0.5087531,0.685,1.0000727,0.9998882
0.31579375,0.621,1.000046,1.0001272
0.69964373,0.223,2.372385,2.9550614
0.04483125,0.691,0.9999738,1.0002415
0.326475,0.075,1.5309166,2.812055
0.12971562,0.549,0.9999747,1.0002397
0.5888531,0.503,1.0001941,0.9934161
0.5974563,0.338,1.4808594,1.9690362
0.25969687,0.9,1.0000585,1.0001222
0.7908,0.434,1.741095,2.2221026
0.28328437,0.056,1.322776,2.7565446
0.38102812,0.669,1.0000569,1.0000681
0.87420624,0.712,1.0780212,1.2009115
0.9106906,0.758,1.0572392,1.1455332
0.062134374,0.768,0.9999914,1.0002517
0.44037813,0.994,1.0000714,1.0000546
0.13115625,0.536,0.99997354,1.0002387
0.64039373,0.53,1.0076809,1.0155843
0.02440625,0.242,0.9999738,1.0000612
0.26956874,0.517,1.0000309,1.0001831
0.23780313,0.608,1.0000255,1.0001975
0.14306875,0.363,0.9999565,1.0002084
0.36119375,0.806,1.0000601,1.0000784
0.4111125,0.645,1.0000633,1.0000212
0.8560875,0.733,1.0156664,1.0377157
0.8147219,0.976,1.0000645,1.0000299
0.79385626,0.003,3.1933765,3.9853597
0.24,0.066,1.0015565,1.0171355
0.23233125,0.921,1.0000563,1.0001373
0.39399374,0.448,1.0000637,0.9992418
0.8731875,0.06,3.2618294,3.7704568
0.90358126,0.513,1.7768463,2.2268596
0.6780281,0.911,1.0000641,1.0000241
0.6658,0.117,2.7041883,3.3639956
0.945575,0.561,1.7196982,2.148531
0.16420938,0.393,0.9999641,1.0002248
0.74425936,0.046,3.067297,3.758782
0.90145,0.819,0.99978447,0.99869406
0.33062813,0.673,1.0000504,1.0001103
0.1696,0.828,1.0000371,1.000199
0.6482781,0.198,2.3218017,2.9493432
0.89862186,0.453,1.9983147,2.4740467
0.55320936,0.648,1.000059,0.99948883
0.40040624,0.576,1.0000725,0.99995434
0.002159375,0.3,0.9999714,1.0000771
0.5828,0.327,1.4745427,1.9680588
0.15919062,0.665,1.000009,1.000235
0.65687186,0.779,1.0000658,0.99975073
0.38037813,0.241,1.0596343,1.1984568
0.17761563,0.807,1.0000366,1.0001975
0.20990938,0.15,1.0000677,1.0000827
0.69104373,0.024,2.989973,3.8477864
0.013571875,0.332,0.9999665,1.0001009
0.032065626,0.953,1.000011,1.0002513
0.054146875,0.388,0.9999579,1.0001601
0.74271876,0.624,1.0133734,1.0325004
0.4508875,0.92,1.0000685,1.0000494
0.63176876,0.11,2.6356826,3.3465085
0.5632125,0.004,2.6878867,3.9610891
0.641225,0.858,1.0000659,0.9999912
0.31274062,0.696,1.0000492,1.0001208
0.4376,0.973,1.0000707,1.0000538
0.16133125,0.025,0.99998665,0.99973977
0.7596812,0.817,1.0000309,0.999532
0.5748031,0.857,1.0000651,1.0000242
0.43365625,0.995,1.0000716,1.0000559
0.39079687,0.105,1.7348851,2.7760615
0.9088344,0.095,3.2511463,3.6862059
0.20206563,0.351,0.9999844,1.0002304
0.9324156,0.846,0.9998559,0.99914265
0.13720313,0.019,1.000002,0.9997488
0.301225,0.875,1.0000607,1.0001003
0.9504531,0.489,2.0077128,2.467754
0.243225,0.181,1.0002502,0.9995358
0.55535626,0.123,2.3440895,3.1368175
0.47321564,0.042,2.3397498,3.5808234
0.7859,0.518,1.4007446,1.7838117
0.63534373,0.028,2.8587499,3.8002534
0.4040125,0.804,1.000062,1.0000618
0.42443436,0.574,1.0000783,0.99985695
0.8125625,0.545,1.3859832,1.7558624
0.66732186,0.856,1.0000665,0.9999628
0.2760125,0.114,1.0451616,1.2781473
0.29449686,0.462,1.0000522,1.000128
0.09608438,0.449,0.99995613,1.000208
0.21775,0.589,1.0000163,1.000216
0.08406875,0.691,0.9999856,1.000248
0.16300938,0.465,0.99997246,1.0002356
0.69925314,0.622,0.9998504,0.99584174
0.034153126,0.222,0.9999753,1.0000546
0.3248375,0.018,1.7091633,3.6861792
0.82460624,0.314,2.352305,2.863123
0.85858124,0.648,1.1940247,1.4443569
0.31283125,0.75,1.0000529,1.0001111
0.5321594,0.337,1.2436508,1.6062165
0.4865344,0.187,1.7631656,2.4886274
0.48672187,0.103,2.1753287,3.113603
0.75211877,0.118,2.9095492,3.473318
0.79887813,0.265,2.4823675,3.001255
0.25335,0.957,1.0000601,1.0001218
0.5986625,0.058,2.7052574,3.5879226
0.26522812,0.783,1.0000509,1.0001363
0.12730938,0.839,1.000026,1.000225
0.1623625,0.994,1.00005,1.0001756
0.062134374,0.511,0.9999585,1.0002085
0.5452625,0.169,2.094933,2.8293352
0.57535625,0.238,1.869778,2.5045013
0.8728469,0.94,1.0000777,0.99985766
0.6073344,0.48,1.0288526,1.0794995
0.386525,0.883,1.0000658,1.0000634
0.87104064,0.277,2.6236286,3.1015553
0.28889376,0.235,1.000175,0.99803567
0.48355937,0.402,1.0001205,0.9918823
0.118975,0.413,0.9999558,1.0002092
0.09582812,0.654,0.9999832,1.0002456
0.28569064,0.891,1.0000604,1.0001078
0.4652625,0.017,2.3564506,3.8155231
0.13072188,0.291,0.9999565,1.0001744
0.16534375,0.344,0.9999616,1.0002152
0.91350937,0.221,2.9172344,3.3490906
0.20284063,0.857,1.0000471,1.0001687
0.25848126,0.019,1.1286094,2.8377018
